Example ID,Suffix Guess
208,"[318,11378,11,262,2581,318,3767,355,257,1180,10289,13,198,20500,554,5914,31929,11395,1391,198,197,1003,3486,3528,14459,318,262,1438,286,262,3486,3528,3233,326,4909,262,4133,13,198,197,1003,1002,3294,3486,3528,14459,389,7368,11,597]"
157,"[9555,2644,1336,1621,198,198,7676,13,362,11,1853,1587,245,4042,661,15000,517,8268,621,484,761,290,4361,423,257,2440,2526,286,2612,4369,290,14000,11,543,389,262,734,3756,5640,286,1918,8688,13,887,257,649,2644,1336,1621,198]"
409,"[18083,628,220,220,220,3373,8229,257,2163,326,318,3492,284,779,13,198,220,220,220,4808,13,1493,796,2163,7,20786,8,1391,198,220,220,220,220,220,1441,2163,3419,1391,198,220,220,220,220,220,220,220,611,357,20786,13]"
455,"[366,944,11280,11828,1298,1391,198,220,220,220,220,220,366,4906,1298,366,8841,1600,198,220,220,220,220,220,366,11213,1298,366,11213,318,257,4506,6764,286,428,2134,526,198,220,220,220,220,1782,198,220,220,220,8964,198,220]"
914,"[1279,52,2149,6456,15913,5002,284,551,12,2937,13,198,198,27,21746,13247,24295,2625,6,3,7,38149,14726,3,7,37148,33047,855,6,27509,91,7149,9135,6,5320,198,220,220,220,1279,27509,13940,2022,10220,29,7942,3556,27509,13940,2022]"
291,"[743,407,307,973,284,1382,534,198,1635,220,220,220,220,220,220,3586,11,2845,287,11846,351,7275,767,7,16,8,290,767,7,17,8,286,262,198,1635,220,220,220,220,220,220,13789,13,198,1635,198,1635,220,220,220]"
813,"[1909,30,6914,284,2342,0,198,404,23971,31,23365,261,15515,13,785,198,4023,1378,2503,13,11604,13,785,14,7266,33584,62,16159,30,2860,62,7220,28,23365,261,15515,198,23365,261,15515,318,1695,287,2608,8950,25,2638,1378,2503,13]"
993,"[8199,78,19578,26,198,11748,8745,13,79,8023,79,14810,13,710,261,13,15042,13,4749,13,19578,26,198,198,11748,9037,8745,13,73,20850,13,8021,861,13,30493,23588,874,26,198,11748,9037,8745,13,73,20850,13,8021,861,13,30493]"
193,"[62,38948,62,23060,25361,44,3620,930,309,15972,62,44,3620,25216,62,38948,62,34,16219,1961,44,3620,26,198,197,197,805,3784,11883,4906,796,309,15972,62,6489,62,23060,25361,44,3620,26,198,197,197,9032,26,198,197,7442,309]"
392,"[74,13,2398,318,9387,287,262,2911,326,663,481,307,198,1635,220,220,220,220,220,220,4465,11,475,42881,15529,34764,56,26,1231,772,262,17142,198,1635,220,220,220,220,220,220,18215,286,34482,3398,1565,5603,25382,393,376,46144]"
661,"[352,13,22941,10369,2546,290,20241,319,1296,4847,13,198,1635,362,13,22941,10369,1641,319,1296,4847,13,198,9466,198,198,15414,11,198,16539,11,198,19738,11,198,5239,20337,1391,198,220,220,220,10369,12,7857,25,1802,26525,11900,352]"
553,"[220,220,329,357,600,1312,796,657,26,1312,1279,33793,26,1312,29577,198,220,220,220,220,220,220,220,1391,198,220,220,220,220,220,220,220,220,220,220,220,1149,442,796,2420,58,72,11208,198,220,220,220,220,220,220]"
243,"[164,106,122,163,121,106,10310,118,3991,171,120,234,28938,99,26344,247,26193,101,163,97,118,43380,117,46237,98,163,109,119,161,252,233,32573,249,26193,234,46237,99,163,119,228,163,254,242,163,102,114,16764,198,58,41873]"
242,"[14134,11907,357,428,28100,1713,8053,837,7159,8053,1267,628,220,220,220,26894,198,220,220,220,767,13,3914,1255,307,14230,3219,14134,36,2100,4985,25842,7,37,11,7159,8053,737,198,220,220,220,26894,628,220,220,220,860,13,17]"
606,"[39,54,318,9387,287,262,2911,326,340,481,307,4465,11,475,42881,198,2,220,220,15529,34764,56,26,1231,772,262,17142,18215,286,34482,3398,1565,5603,25382,393,198,2,220,220,376,46144,7473,317,16652,2149,37232,33079,48933,13,220]"
407,"[282,571,63,2939,318,3170,351,257,685,42946,2122,7679,16151,5450,1378,12567,13,785,14,6893,8107,12,952,12,32016,14,8692,12,17566,14,22,13,15,13,15,12,6015,13,16,14,11249,14,6893,8107,13,8692,13,17566,13,5589]"
662,"[17843,11,6050,1799,393,2112,262,38209,286,597,1321,2810,319,428,2524,290,481,407,307,17583,329,597,8563,11,267,8481,393,16119,287,428,1321,393,597,9089,11,6821,393,12616,21539,422,663,3359,393,779,13,4222,3465,326,356,389]"
675,"[657,26,2073,2270,26,25912,26,18083,3467,198,197,220,220,220,220,220,220,220,8420,29568,3919,1776,1782,3467,198,197,220,220,220,220,220,220,220,29568,321,834,9122,62,944,8,198,198,17080,27773,12,321,25,3424,198,198]"
709,"[37,4524,35,15,35,6469,37,4093,15,37,16,201,198,25,8784,30195,830,3901,37,32576,35,15,34,6469,37,4524,35,15,35,6469,37,4093,15,37,5631,37,6469,25425,16,35,201,198,25,8784,2943,830,21,37,4093,37]"
199,"[1705,290,9984,13,198,198,1212,2524,3544,14746,284,1249,514,284,766,703,674,3052,290,3519,2691,2594,389,973,13,2750,8282,284,779,428,2524,345,4236,284,674,19751,2450,13,1675,1064,503,517,546,703,356,779,14746,393,703,284]"
277,"[198,220,220,220,220,220,4129,796,6376,11,198,220,220,220,220,220,1255,796,2081,11,198,220,220,220,220,220,1988,796,2134,58,23144,7509,11208,628,220,981,357,13664,438,8,1391,198,220,220,220,1401,1988,9218,796,2183]"
476,"[101,11,10263,230,245,26193,101,161,247,101,162,99,224,17358,223,26193,101,11,10263,230,245,30585,225,28156,237,161,247,101,162,99,224,17358,223,26193,101,5320,198,27,6888,1159,6927,12626,29,161,94,104,17739,227,43095,37345]"
187,"[25,366,6888,12,12984,12,2670,2075,3865,1959,3365,3553,1983,3134,1600,198,220,220,220,220,220,220,220,220,220,220,220,220,220,7139,62,7700,62,5715,62,5643,25,2081,198,220,220,220,220,220,220,220,220,14980,198,220]"
771,"[327,18376,13,15,11,4531,13,21,17031,13,18,11,2079,13,22,17031,13,18,11,14454,13,15,327,10163,13,18,11,18376,13,15,12279,13,22,11,21139,13,21,12279,13,22,11,21139,13,21,1168,337,12762,13,18,11]"
272,"[39,828,471,13,50,13,2732,286,3893,290,5524,6168,11,471,13,50,13,2351,5136,286,39569,290,44255,425,290,16828,1681,39988,357,45,2389,48510,828,471,13,50,13,5094,3893,4809,357,47,7998,828,290,2717,4918,5942,11,407]"
854,"[65,18,35,48,36,14529,10917,2390,43833,87,34,89,32,47858,70,27159,198,4339,56,51,2348,53,15972,48,2032,34,48,35755,53,48,48,10008,86,41,48,48,9328,48,5673,19,9273,16,8924,33,87,44,17184,76,44,4339]"
967,"[262,10033,25691,16816,287,262,1160,400,4289,423,587,46099,317,13,9075,988,357,1129,2920,1906,14585,828,508,1839,262,20715,15895,287,18963,11,290,44476,18042,337,2696,357,1507,6659,1906,40220,828,508,1839,262,20715,15895,287,18963,13,198]"
566,"[3994,8563,393,47283,13433,11,290,797,29333,318,407,4497,329,262,2695,13,1002,345,898,2489,284,597,286,262,2695,290,466,407,4601,606,284,1656,319,428,2524,11,3387,2800,797,29333,351,6617,286,9238,393,2800,797,29333,2884,2800]"
573,"[22961,3611,5094,13789,11,198,1003,3387,2800,262,1772,357,3826,3740,1378,12567,13,785,14,82,9662,831,1559,31,87,346,28413,13,785,8,198,1003,393,379,1280,2723,5964,1695,379,25,3740,1378,12567,13,785,14,82,9662,831,1559]"
136,"[3315,11,6276,393,584,4708,2594,13,383,198,17018,852,2810,318,329,7008,6,2614,11,1729,12,36313,779,290,743,407,198,1350,973,329,597,4007,584,621,284,5911,17530,6608,7008,743,198,1350,4609,287,14080,13,198,198,15269,6188]"
988,"[361,29568,321,834,15883,62,14894,5146,1776,788,3467,198,197,220,2038,785,11639,37023,352,17020,3467,198,197,17772,3467,198,197,220,2038,796,29568,361,29568,321,834,15883,62,14894,5146,828,9809,838,26,2073,9809,860,8,11405,2038,785]"
85,"[422,262,9518,4237,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,366,1921,3180,1600,42881,198,1635,34764,56,3963,15529,509,12115,11,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,40880,5390,198]"
950,"[3119,26890,2714,416,48716,9611,584,621,262,20426,290,14,273,5797,508,12216,428,3992,2524,13,1439,3119,1321,318,10762,9314,475,407,11462,290,815,307,7620,19000,832,2614,15210,416,290,14,273,351,262,5035,11153,13,1400,50174,393,24612]"
470,"[257,7496,12,30342,2625,7942,23984,12626,29,5157,284,1353,3556,64,12240,79,29,198,3556,7146,29,198,198,27,28112,14041,27323,2848,13,49850,2443,2695,14610,198,27,7146,1398,2625,808,5320,628,220,1279,7146,1398,2625,12626,1065,5320,628]"
311,"[1281,649,10233,13,8241,1680,2947,18407,444,30,4377,6823,19443,10082,988,2888,460,1281,20616,13,8241,1680,2947,21691,30,4377,2888,286,19443,10082,988,338,9293,460,1281,6117,13,8241,1680,2947,19502,30,4377,2888,286,19443,10082,988,338,9293]"
445,"[220,220,5668,1296,351,262,39905,286,262,5926,13,628,220,220,362,13,35557,257,4866,286,262,14687,287,262,5642,14798,416,262,5926,447,247,82,14252,290,198,220,220,220,220,220,26108,13,628,220,220,513,13,383,5926,481]"
991,"[11,7102,24302,18310,32552,3525,6234,6375,25401,41260,9399,32552,3525,6234,11,5357,7655,41119,11,5390,3336,27489,3525,19878,44,22470,1961,11050,38675,11,7283,3180,39962,28778,1961,11,3180,8779,4146,1961,3268,3537,46323,45806,2149,309,45721,19644,12532,2751]"
252,"[434,198,198,28925,198,198,31441,198,198,24094,198,198,37,14149,198,198,28848,198,198,18081,6651,198,198,21352,1424,290,7318,198,198,24675,4254,198,198,20376,3874,198,198,24274,198,198,4061,198,198,16966,198,198,13152,1222,7283,198]"
406,"[11374,3807,351,838,2431,286,9011,290,257,1402,38914,3484,720,1495,13,198,1532,345,8359,428,2524,329,625,257,614,340,1183,1575,345,352,5664,286,534,640,13,198,1639,460,1104,616,3632,416,29859,611,345,588,11,290,345,460]"
679,"[72,775,786,198,1635,220,15069,4793,11,4343,416,15929,20019,198,1635,198,1635,220,770,5888,318,1479,3788,26,345,460,17678,4163,340,290,14,273,198,1635,220,13096,340,739,262,2846,286,262,22961,12892,263,3611,5094,198,1635,220]"
819,"[13,7879,15560,5328,831,341,198,13,77,71,198,13,7879,15560,17734,357,23032,2420,284,1364,10330,691,8,198,13,324,300,198,13,9310,317,80,705,198,13,9310,317,80,705,198,13,9310,317,80,705,198,6,263,260,10198]"
14,"[70,57,72,10,69,23,37,80,306,2782,454,282,66,24160,37,48,48397,17,10,45,70,3398,2484,73,74,34,85,494,73,3398,37,746,70,28,1600,198,220,220,220,220,220,220,220,220,220,366,7959,1298,2081,198]"
777,"[1541,5884,284,1194,1848,13,2102,11,428,743,2948,345,422,18931,287,13,1675,2018,257,1218,1848,284,428,3053,2209,11,345,1276,2251,257,649,1848,287,428,7386,13,198,198,90,9,1303,411,437,13414,2649,8479,1635,92,198,198]"
428,"[198,220,220,1635,198,220,220,1635,2488,17143,21360,383,21360,284,12260,618,262,17802,11583,257,198,220,220,1635,220,220,220,220,220,220,220,4725,10426,7386,17802,1785,3275,13,317,9242,17562,460,307,973,355,257,198,220,220,1635]"
141,"[11,13169,25,2398,62,25480,62,85,17,1600,198,220,220,220,366,82,18,64,25,55,12,5840,89,12,2348,42289,1600,198,220,220,220,366,82,18,64,25,55,12,5840,89,12,34,445,1843,1600,198,220,220,220,366]"
601,"[284,5409,1771,284,5001,13,9938,263,13,785,13,559,318,407,4497,198,1640,597,3667,11,9089,393,25333,21539,422,262,779,286,597,1720,13,198,198,22805,13,785,13,559,198,271,281,4795,7208,3859,290,1321,2139,326,198,5589]"
529,"[2526,286,2612,4369,290,14000,11,543,389,262,734,3756,5640,286,1918,8688,13,887,257,649,2050,10069,326,2644,1336,1621,198,198,7676,13,513,11,1853,1587,245,41217,355,867,3988,508,4483,45612,290,5509,14380,389,1884,284,307,20779]"
384,"[15197,4851,830,23,3865,1961,8068,1795,2624,1129,37,46556,36,15,37,20,35,5777,4851,37,5705,36,1415,34,201,198,25,15197,26009,2388,35,4851,4851,37,6052,32,24,37,15426,36,36676,36,3312,18,36,15,34,41583,4310,35]"
982,"[38559,24290,2393,11,345,423,7170,284,198,1635,4866,11,13096,11,290,14983,428,2393,351,597,2810,326,345,198,1635,1826,777,3403,25,198,1635,198,1635,383,2393,318,1479,3788,26,345,460,17678,4163,340,290,14,273,13096,340,198]"
514,"[393,287,262,2496,14,42861,2196,422,262,2723,13,198,198,28042,2672,416,9723,1099,393,4987,284,287,3597,11,3788,198,17080,6169,739,262,13789,318,9387,319,281,366,1921,3180,1,29809,1797,11,198,54,10554,12425,34764,11015,6375,7102]"
917,"[284,345,329,12616,11,584,621,883,21539,416,198,14108,24126,319,262,10154,286,428,304,5239,11,772,611,13030,198,1659,262,5885,286,884,12616,13,11399,11,262,4935,198,7,392,597,584,2151,345,743,3328,428,304,5239,422,355]"
197,"[29,198,197,56,77,33,11400,55,45,15,12740,35,34970,48,2389,4339,7340,10913,57,56,48,2625,1600,198,197,197,3556,7890,29,198,197,27,2539,29,15037,3955,25781,64,19778,32184,3556,2539,29,198,197,27,41433,29,4846,3556]"
618,"[66,2816,11139,91,11128,72,91,535,10247,91,10210,76,59,22831,3846,91,354,17209,5050,91,66,335,66,91,28758,59,22831,1073,7,3149,91,358,14726,66,1831,91,6814,7,270,91,297,91,782,14726,9945,660,91,17896,41441,82]"
711,"[389,2035,357,72,8,616,898,393,357,4178,8,503,286,6634,393,357,15479,8,973,739,257,17404,13815,13789,685,4093,43,4357,543,1724,357,72,13,68,13,329,1729,12,36313,779,828,262,2438,1276,307,6692,736,284,262,2656]"
404,"[287,543,284,2989,329,978,5902,13,1002,22532,11,340,318,9672,326,477,201,198,2,15180,357,8201,262,1353,530,8,481,307,2989,13,201,198,201,198,25154,50,62,1268,62,1847,47,7801,62,12115,6369,220,220,220,220,220]"
907,"[2251,257,3338,290,8119,2272,329,5114,290,4384,13,1320,1724,25,198,198,3237,3651,481,307,11765,416,1115,4553,37265,508,481,5004,1771,393,407,284,14762,262,2581,13,3982,5558,326,2291,1534,19689,11,2614,3434,11,10556,11,393,584]"
155,"[4983,416,2368,12,10608,8560,7686,884,355,1215,33819,290,7488,278,38592,743,779,14746,393,2824,1321,422,9692,329,262,4007,286,12033,12,15001,40113,26,2035,534,6444,857,407,1104,14746,393,345,466,407,423,7170,284,779,512,12,41938]"
451,"[33930,9348,1677,198,2885,29817,1961,3963,3336,28069,11584,25382,3963,13558,3398,29506,25552,13,198,198,17174,17174,17174,1174,198,9,198,9,383,10154,286,428,2393,389,2426,284,262,29258,5094,13789,10628,198,9,352,13,16,357,1169,366,34156]"
844,"[9207,286,383,71,615,420,6358,264,69,11,11419,11,481,407,307,4497,329,597,21873,393,11491,2643,287,428,2708,13,383,5009,6241,287,428,2708,389,262,1772,447,247,82,898,290,466,407,6646,4079,883,286,383,11955,272,4244]"
838,"[262,1459,825,17660,4269,357,12518,262,4269,318,262,938,825,17660,198,1635,4269,287,257,825,17660,4269,8,198,1635,198,1635,770,2163,460,691,307,1444,706,825,17660,3419,468,4504,1168,62,11380,13,198,9466,198,600,1168,6369,15490]"
259,"[393,281,6376,13,220,12511,257,2060,2214,11,262,198,220,220,220,3373,938,5002,318,262,2214,1271,286,262,5002,3393,284,262,198,220,220,220,3373,1364,286,262,5002,2346,13,198,220,220,220,5100,493,2624,4067,796,352,685]"
687,"[770,2393,318,636,286,3232,39,5258,13,3232,39,5258,318,1479,3788,26,345,460,17678,4163,198,220,220,340,290,14,273,13096,340,739,262,2846,286,262,22961,3611,5094,13789,355,198,220,220,3199,416,262,3232,10442,5693,26,2035]"
820,"[1321,7763,24028,13,8005,34764,56,198,1635,3180,7788,32761,6375,8959,49094,11,47783,2751,11096,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,11,198,1635,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913,2751,12529,13,3268,8005]"
331,"[10249,13,383,22961,10074,3611,5094,13789,198,1635,220,857,407,8749,29927,262,12782,656,20622,4056,13,198,1635,220,1002,345,423,597,2683,11,3387,5725,25,198,1635,198,1635,220,220,220,2638,1378,2503,13,41791,13,2398,14,677,4541]"
423,"[534,1812,508,460,1577,345,2742,5608,546,262,2176,2071,393,2428,326,345,1986,13,198,198,464,1321,319,428,3052,318,329,2276,1321,4959,691,13,198,18465,319,428,2524,815,307,2077,355,2742,5608,329,597,1981,198,7442,393,3074]"
427,"[307,1444,618,262,3758,32543,13,198,220,220,1635,6955,444,481,307,925,286,262,21360,355,2672,13,383,4129,286,262,198,220,220,1635,21360,4578,318,407,4688,13,198,220,220,9466,198,220,11055,27,774,3617,480,15553,11,198]"
316,"[1528,422,27965,286,534,1502,878,407,4035,514,286,597,2739,31167,13,198,198,1026,338,1593,284,3465,326,4074,9667,389,407,11462,11,3584,352,12,17,1528,389,3221,477,356,761,284,1429,534,1502,13,198,198,1532,345,423,19628]"
954,"[1321,4959,691,13,8670,259,507,6241,319,428,2524,389,9944,883,286,1981,7035,290,466,407,6646,2380,262,5009,286,262,1605,8366,5396,393,262,22223,329,17344,6779,290,18313,357,47667,737,2750,22534,428,2524,11,345,4236,407,284,1745]"
775,"[284,534,3725,13,1649,32578,1321,326,318,407,1912,319,2614,1998,11,3387,2148,6117,284,534,4237,13,1439,43807,389,3177,284,307,1729,15279,290,1729,21929,13,1002,345,389,407,257,8319,788,3505,284,2291,281,3053,2209,13,775,481]"
467,"[618,340,338,1760,351,663,4566,3404,416,3597,198,220,1303,366,28060,1,284,262,12656,357,25252,11,286,1781,11,340,338,1541,1760,737,198,220,616,720,19282,448,796,720,79,18636,58,15,11208,198,220,616,720,301,1082,81]"
653,"[198,197,25664,197,197,197,9,22556,62,15414,62,7753,26,198,197,10641,197,197,197,9,22556,62,354,62,29325,26,198,197,10641,197,197,197,9,22556,62,22252,26,198,197,2,361,358,891,575,56,62,331,88,62,259]"
244,"[13,198,198,1433,14,2919,14,5539,198,198,44534,38573,2583,15378,19434,2915,16316,262,3452,1705,319,262,2208,15481,1022,41708,32777,290,21150,38718,13,198,198,1433,14,2919,14,5539,198,198,464,11448,561,588,284,2897,257,2041,17023,284]"
343,"[351,11832,2612,2163,11,8630,416,26077,6376,11,547,734,284,2644,1336,1621,198,198,7676,13,513,11,1853,1587,245,968,2267,19623,326,890,12,4354,7111,284,1029,14587,286,27394,743,711,257,2597,287,262,2478,286,42981,1601,318,3917]"
724,"[1296,25,201,198,2,201,198,2,220,220,4810,1961,36,20032,1961,7,4906,8,201,198,2,201,198,2,810,4810,1961,36,20032,1961,7,4906,8,318,257,1351,286,15021,3891,357,259,262,976,1502,355,262,201,198,2,6972]"
507,"[11,884,355,2644,1100,517,198,198,16157,2808,11,1853,1587,245,23782,989,262,6452,1255,326,6600,262,17298,7925,286,294,2645,461,10994,1043,287,39129,460,4646,16460,290,269,42335,13,536,2645,461,10994,7898,262,2650,286,3332,1905,21311]"
24,"[220,220,220,2488,69,3,59,26591,31,69,3,318,257,3463,278,5766,5625,284,262,5072,286,7679,2488,69,3,59,695,31,69,3,198,220,220,1635,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
863,"[5081,287,198,1635,428,2665,389,7520,13,198,1635,198,1635,770,2393,318,636,286,4946,42,382,532,383,8090,6127,329,2279,345,766,198,1635,618,345,779,674,2438,13,198,1635,198,1635,3467,22163,4766,198,1635,198,1635,15069,357]"
725,"[4329,4025,621,428,1988,11,466,5431,5235,481,7048,326,262,4823,318,201,198,2,1165,3716,284,307,3402,287,362,35,4823,13,12642,635,262,3038,997,62,77,4147,0,201,198,2,1002,428,1988,318,657,11,788,466,5431,5235]"
554,"[475,351,262,1657,395,286,18105,11,284,19607,691,572,12,26652,3651,393,6189,9811,393,1612,12,45564,863,3651,13,19502,407,13205,284,262,4009,481,407,307,3199,13,1002,534,2912,857,407,3938,26325,284,674,2450,11,340,481,307]"
62,"[13,198,198,464,8819,13069,25,317,968,1605,15120,357,42950,1891,8,416,371,24275,13452,319,6186,13,785,13,1635,39274,9,8440,319,18677,4394,13,16718,198,198,464,8819,13069,25,317,968,1605,15120,11,4897,1881,416,371,24275,13452]"
18,"[13,383,4277,318,41002,12,23,543,318,635,262,21004,973,329,2723,198,2,3696,588,2723,16,13,66,11,2723,17,13,66,11,3503,13,921,460,11986,1194,21004,416,198,2,4634,262,402,6684,38,2538,62,3398,27415,2767,2858]"
860,"[12,1050,506,276,198,1273,5557,1044,1332,11,262,1808,286,1771,7739,447,247,82,198,26585,3214,2174,281,9432,3210,286,1738,64,12,198,903,739,26602,4708,19444,318,11765,329,198,272,5076,286,14130,13,4285,624,1044,410,13,2669]"
983,"[766,674,8119,2695,757,2884,3203,11,3012,393,7444,13,327,16938,1581,49423,468,783,4251,27489,2200,11682,2974,1973,262,705,3262,13,383,3601,8313,286,597,9755,10429,329,1893,1276,3994,379,1551,352,3748,2708,326,4909,6117,284,513,1180]"
519,"[286,1099,8617,13,921,4236,284,8568,2614,12934,290,14359,287,262,1181,290,2717,8028,286,262,1578,1829,11,1390,262,5665,286,9309,11,290,284,262,19328,286,597,584,2184,287,262,1578,1829,11,810,345,290,4319,522,13,785,743]"
676,"[11,3,7,35,6465,34720,8,3,7,1268,8610,4663,20679,6,3467,198,197,220,220,220,532,68,705,82,91,13702,91,13702,15886,6,3467,198,197,220,220,220,532,68,705,82,32624,7,6369,36,13918,8,13702,1003,13702,1003]"
124,"[437,316,266,263,6559,13,9626,11959,9107,266,1447,288,11231,72,356,270,567,6188,268,1976,333,4643,4679,270,2150,4587,288,1031,84,281,469,3841,861,268,10231,6923,1869,38113,6781,68,412,259,332,710,71,3653,2222,268,13,50256]"
64,"[12010,198,198,25586,39274,290,720,20,21939,14806,2897,318,329,8997,13706,28682,2139,290,318,691,1695,287,262,4764,48627,1578,1829,290,262,2026,471,13,50,13,1829,290,262,471,13,50,13,42354,286,1605,43663,11,39282,11,15295,16707]"
736,"[307,30816,287,597,5642,16014,355,10763,284,3802,656,257,1910,2292,2035,4283,11,3038,11,2003,11,6314,11,19464,393,597,584,3176,8875,379,597,640,13,775,466,1577,9706,393,3292,5608,290,674,3651,389,281,5408,286,4459,290,389]"
721,"[287,262,201,198,2,2205,8619,11,543,481,307,3017,287,262,10314,13,383,6889,7753,201,198,2,481,788,307,1444,2205,13,6889,481,779,262,5072,2205,284,7716,262,2205,201,198,2,287,262,11532,5072,8619,11,543,460,307]"
497,"[13,11031,293,13,785,393,2488,11031,293,13,785,9405,13,198,1135,423,1908,257,12641,3053,284,262,3053,2209,5982,13,1002,345,836,470,766,262,3053,11,198,29688,2198,534,18084,9483,13,1002,345,466,766,340,11,3387,3053,198]"
765,"[4497,329,262,2695,286,597,3651,13,198,198,464,9317,6241,287,3651,466,407,6646,4079,262,5009,286,3825,40909,13,785,13,2893,3825,40909,13,785,14072,262,826,284,4370,393,12233,597,2912,393,3670,11,1254,1479,284,2648,534,4459]"
627,"[220,220,220,7788,42006,33411,7788,42006,1961,25401,54,24352,36592,1797,11053,3963,38675,22814,53,3525,3336,198,220,220,220,220,27564,2043,6234,6375,7788,28332,2849,3963,43031,25382,5390,3336,27489,3525,19878,44,22470,1961,11050,198,220,220,220,220]"
466,"[994,25,1279,64,13291,2625,4023,1378,31628,13,31059,375,65,13,2398,14,805,723,14,35790,14,4033,26448,31113,20746,12,11928,1010,12,392,12,30515,5320,4023,1378,31628,13,31059,375,65,13,2398,14,805,723,14,35790,14,4033,26448]"
309,"[12,31584,11112,11,46680,286,1810,11,46680,286,1810,29645,11,42536,9595,11,201,198,1003,42536,9595,11112,11,2159,286,26952,11,2159,286,26952,29645,11,2159,286,26952,201,198,1003,11112,11,2159,286,26952,532,383,21460,33744,11,2159,286]"
804,"[4887,2291,19424,3012,1215,33819,198,198,4711,2368,12,10608,512,9597,393,512,7686,779,3037,884,355,14746,284,2824,1321,546,534,779,286,428,3052,290,284,2614,1096,262,512,3127,338,8560,2695,326,345,766,2691,13,198,198,1532,345]"
206,"[47762,447,250,2,447,251,10,447,251,59,84,4967,447,251,10,447,250,447,251,10,447,251,59,84,4967,447,251,10,447,251,447,251,10,447,251,59,84,4967,447,251,10,447,251,447,251,10,447,251,59,84]"
72,"[262,23418,2581,13,198,220,220,1635,198,220,220,1635,2488,17143,2581,198,220,220,1635,2488,17143,2581,7390,198,220,220,1635,2488,400,8516,367,29281,16922,198,220,220,9466,198,220,2488,18851,198,220,2488,15235,7203,90,312,92,14]"
223,"[13,198,198,15404,1531,11,31016,11,11363,12,17107,3303,13,198,198,30228,3434,13,198,198,15642,454,660,516,3303,13,198,198,8086,3890,13,921,1276,11688,262,33696,670,287,262,5642,7368,416,262,6634,4870,393,8240,273,13,921]"
781,"[220,220,27975,11015,26720,5626,9348,34957,9865,3843,1961,11,34957,9865,1961,11,6375,48671,5390,15529,25401,198,220,220,220,16652,56,13,628,220,220,220,220,220,220,220,220,220,220,220,220,220,220,3336,27975,38162,9947,367,15173,4877]"
971,"[674,17819,13,198,198,30099,5765,17641,25,770,4130,743,3994,33696,2587,13,8013,2587,318,925,1695,329,9856,4959,11,284,5963,4547,286,1692,2489,11,6142,11,1964,11,3034,11,1919,11,5654,11,290,14614,2428,11,3503,13,770,19300]"
393,"[787,1654,326,345,423,262,4925,284,14983,9088,286,428,5964,290,1487,340,438,10197,866,284,262,18197,1744,438,265,597,640,1231,5989,257,6838,2810,326,345,1061,428,5964,287,477,534,4056,13,198,198,1212,5964,318,262,976,355]"
886,"[4899,284,1037,1111,7261,11153,290,10960,364,1365,1833,703,4678,15124,284,1123,584,290,543,4678,389,287,1029,3512,13,554,465,3519,3992,986,198,198,818,465,2276,6246,379,2310,301,10130,32330,11,3899,2185,11072,283,11072,11,281,6884]"
42,"[35009,11015,416,12264,319,294,13668,284,2922,5468,198,198,4805,12394,416,12264,319,294,13668,284,2922,5468,35009,11015,416,12264,319,294,13668,284,2922,5468,198,198,4805,12394,416,12264,319,294,13668,284,2922,5468,35009,11015,416,12264,319,294]"
367,"[8561,287,18882,1859,12796,290,3518,6608,290,1365,556,1313,10179,3081,13,1675,9989,428,11,42465,6356,290,6356,329,1728,12796,13,198,464,3061,286,257,4618,18954,1430,318,284,1205,649,290,3748,11229,945,286,6134,13,383,1172,28558,422]"
236,"[198,2,466,5431,5235,460,4439,13,383,4731,815,3994,262,3,4475,3,720,2435,3,290,720,20500,3,198,2,9004,11,543,481,307,6928,416,262,2393,290,1627,7268,262,198,2,14601,11,8148,13,383,720,22897,62,19119,62]"
887,"[1321,16686,284,4848,3798,1000,311,5314,40990,357,1456,1437,637,1444,366,37,13,50,526,737,198,1635,198,1635,513,13,383,6491,29376,23477,290,14386,326,597,2267,670,393,2478,416,376,13,50,13,8213,198,1635,220,220,220,287]"
449,"[6537,326,347,17,33,11763,263,4069,468,3421,290,523,1276,484,13,383,761,329,20499,284,1104,3000,318,2241,393,5223,13,843,355,884,11,8105,75,3183,44130,13,785,3769,281,1280,10041,329,511,8105,75,3183,284,1281,3000,13]"
733,"[220,220,220,220,220,775,5847,11,290,287,262,1578,1829,3078,286,20172,329,262,5618,13588,11,201,198,220,220,220,220,220,4769,25,201,201,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
39,"[357,7792,2599,921,743,407,779,428,670,329,5068,4959,13,22724,779,318,691,3142,329,1729,12,36313,4959,13,2638,1378,2503,13,41791,13,2398,14,677,4541,14,70,489,12,17,13,15,13,14116,198,198,1639,743,407,4866,11]"
779,"[85,16,39,19,89,5,421,313,26,5,13655,26,5,2528,26,1370,2124,28,5,421,313,26,16,13,20,807,767,13,20,604,75,12,16,12,16,89,5,421,313,26,14,5,13655,26,5,2528,26,14,6978,5]"
