Example ID,Suffix Guess
990,"[14,16,56,67,8457,56,55,198,46,6760,385,1478,12,8628,3020,2873,30092,25,2638,1378,321,47347,13,1462,14,16,56,3720,2736,44,198,49,1098,7623,7631,10351,25,2638,1378,321,47347,13,1462,14,16,22332,42,83,15996,198]"
212,"[198,220,220,366,48310,1298,1391,198,220,220,220,366,11031,1298,1391,198,220,220,220,220,366,4906,1298,366,8841,1600,220,198,220,220,220,220,366,11213,1298,366,35854,318,257,4731,1988,10200,262,30617,8271,428,2134,6870,13,2930]"
536,"[2187,393,287,636,13,198,198,10970,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,3955,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,37]"
297,"[66,20,56,55,3843,3510,37,15,72,41733,23,38475,55,80,15,15630,86,47,20,67,89,14,71,15,3646,73,21,268,41,80,73,89,16,57,65,80,17,75,20,54,30188,56,48624,53,65,86,54,3913,3666,37]"
615,"[23,36,1129,2919,23734,23,21495,3865,1961,8068,201,198,25,940,15112,12825,1795,6052,34,43434,23,3865,1795,6420,34,830,5774,5777,37,4093,37,1795,6420,32,201,198,25,940,15112,11024,34,830,5705,26009,486,34,15,32,23,3865]"
755,"[220,220,220,220,220,402,2022,39,27,79,29,198,220,220,220,220,220,2448,3411,318,29376,7520,11,1479,286,3877,11,284,597,1048,16727,257,198,220,220,220,220,220,4866,286,428,3788,290,3917,10314,3696,357,1169,366,25423]"
207,"[197,1003,37350,8477,262,37185,326,481,307,2727,13,198,197,1003,1343,25968,198,197,30800,410,16,13,41565,30800,22882,4600,17752,11097,28243,11,296,270,28920,1,1237,672,3046,11097,33661,11,18,11,8738,11,3672,28,28243,1,63,198]"
511,"[91,1891,2550,12,4703,2247,91,25249,12,2436,437,12,14171,91,25249,12,15036,91,25249,12,8043,91,25249,12,9060,91,25249,12,47103,91,25249,12,9150,91,25249,12,9150,12,87,91,25249,12,9150,12,88,91,25249,12,44754,91]"
272,"[39,828,471,13,50,13,2351,10074,286,11558,11,2351,33656,286,3893,357,22125,39,828,471,13,50,13,2351,10074,286,11558,11,2351,33656,286,3893,357,22125,39,828,471,13,50,13,2351,10074,286,11558,11,2351,33656,286,3893,357]"
229,"[62,25927,7,19545,62,8726,8,628,220,220,220,220,220,220,220,220,220,220,220,11523,62,26209,796,25507,2116,13557,16366,13557,79,541,4470,13,5143,7,25927,11,4269,28,25101,11,12429,46265,22046,8,198,220,220,220,220,220]"
449,"[6537,326,347,17,33,11763,263,4069,468,3421,290,523,1276,484,13,198,198,29054,318,14456,389,1804,257,1256,517,36562,2691,2267,355,636,286,511,7067,1429,1909,13,43225,8105,75,3183,765,284,1104,428,7067,1429,351,4465,6419,11]"
138,"[477,14746,11,284,1249,691,366,2213,8459,1,5043,284,900,606,11,393,284,691,2453,606,422,262,2524,345,389,3058,319,13,198,198,4864,11,3387,3465,532,611,345,2512,14,33678,477,14746,11,617,3033,286,674,9293,11,884]"
797,"[220,198,220,220,220,220,198,220,220,220,220,198,220,220,220,220,198,220,220,220,220,198,220,220,220,220,198,220,220,220,220,198,220,220,220,220,198,220,220,220,220,198,220,220,220,220,198,220,220,220]"
452,"[18,13,24,13,16,14,11249,14,88,9019,14,88,9019,12,1084,13,8457,23984,12048,29,198,220,220,220,1279,8726,823,2625,47720,25473,1,13291,2625,4023,1378,88,9019,13,40774,499,271,13,785,14,18,13,24,13,16,14]"
942,"[198,198,6425,25,775,743,4370,11,22919,290,19330,534,3651,287,46501,11397,3186,884,355,5698,12106,11,9293,290,4875,3186,11,523,1309,514,760,611,345,836,470,765,534,3651,31759,393,534,1438,10810,13,1114,257,4866,286,674,6782]"
553,"[220,220,1441,33793,26,198,220,220,220,18083,628,220,220,220,428,13,9122,7975,67,298,796,2163,7,5219,11,1627,11,5128,8,1391,198,220,220,220,220,220,220,220,1441,428,48082,448,67,298,13,9122,7975,67,298,7]"
892,"[220,220,220,220,220,1279,15750,4991,2625,7399,5320,2091,10535,3556,15750,29,198,220,220,220,220,220,220,1279,10885,10951,29,79,979,31,2388,25,405,25,3312,13,15,3556,10885,10951,29,198,220,220,220,220,220,220,1279,21975]"
643,"[4249,262,3891,286,663,20420,743,307,973,198,1635,220,220,220,284,11438,393,7719,3186,10944,422,428,3788,1231,198,1635,220,220,220,2176,3161,3194,7170,13,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877]"
403,"[201,198,2,3170,12,259,4237,13,201,198,201,198,19108,62,6535,4760,50,220,220,220,220,220,220,220,220,220,220,220,220,796,8005,201,198,201,198,2,1002,262,33310,47379,3955,62,37682,4877,7621,318,900,284,21560,357]"
187,"[25,366,6888,12,1324,12,12984,12,12343,5324,1600,198,220,220,220,220,220,220,220,220,220,220,220,220,220,7139,62,7700,62,5715,62,5643,25,2081,198,220,220,220,220,220,220,220,220,14980,198,220,220,220,7359,12048]"
125,"[1672,11,611,345,389,1262,1294,46932,198,1003,259,534,2723,3696,11,900,262,1279,52,2149,6456,29,284,551,12,2937,13,220,3244,8820,434,198,1003,1169,25627,26198,32065,11688,2174,13,220,10133,262,366,268,12,2937,1,287,198]"
540,"[18408,13,2398,14,32949,79,4160,444,13,6494,29,329,2252,1321,319,6142,290,15028,18506,13,198,198,1174,11505,8798,1174,770,2708,318,9387,739,262,2846,286,262,17404,13815,45336,8504,36313,13789,543,13892,597,1729,36313,779,11,6082,11]"
189,"[588,339,857,13,383,32705,329,6401,14006,6,1081,3617,19123,20721,1690,3544,257,2408,734,12,43365,12,261,12,1169,12,69,1186,3526,8173,326,19478,6656,11023,268,717,2968,1143,475,543,1938,884,355,5256,10424,423,4166,3675,1461,12]"
503,"[256,83,13,40319,11,264,8,198,197,197,92,198,197,92,198,92,198,198,20786,6208,37,16762,7575,16438,7,83,1635,33407,13,51,8,1391,198,197,41989,19039,17635,7249,1391,198,197,197,83,220,220,220,640,13,7575,198]"
988,"[361,29568,321,834,15883,62,14894,8,1875,14,7959,14,8423,362,29,5,16,26,788,3467,198,197,220,2038,785,11639,32165,28,8505,17020,3467,198,197,17772,3467,198,197,220,2038,785,11639,37023,352,17020,3467,198,197,12463,26,3467]"
505,"[1948,2837,857,407,9149,345,481,307,6325,329,3884,4116,7151,287,326,2837,13,198,198,37,22707,11,616,37,22707,11,15178,6305,11,383,4776,28086,779,11,290,383,15178,1320,30587,389,27346,393,6823,27346,286,7011,19068,10501,13,7889]"
723,"[220,220,220,220,796,8005,201,198,201,198,2,383,371,10234,62,2606,7250,3843,7621,318,973,284,11986,810,262,371,10234,34165,481,307,1234,13,201,198,2,1002,257,3585,3108,318,5982,262,1988,286,16289,30076,62,17931,23988,15513]"
129,"[3180,11,42881,34764,56,3963,15529,509,12115,11,7788,32761,6375,198,9,8959,49094,11,47783,2751,21728,5626,40880,5390,3336,34764,11015,3963,34482,3398,1565,5603,25382,11,198,9,376,46144,7473,317,16652,2149,37232,33079,48933,5357,44521,1268,10913,2751]"
99,"[220,220,220,220,220,220,366,437,15057,1,1058,366,1731,5066,830,1600,198,220,220,220,220,220,220,220,220,220,220,220,366,437,14967,27823,1,1058,352,11,198,220,220,220,220,220,220,220,220,220,220,220,366,1069]"
453,"[13,4666,289,16,25,36,57,33,12473,3270,278,87,47,280,12303,18,42,21373,354,66,19416,8577,12096,74,363,14981,54,55,4449,69,29132,19,48,28,198,12567,13,785,14,74,684,419,268,14,2188,12,28457,12,23705,282]"
263,"[62,60,76,19,62,46583,1381,549,301,16763,16,11,16410,61,64,12,89,32,12,57,15,12,24,62,60,4357,352,8,12962,198,198,2,4808,2390,62,28480,62,3185,24131,7,20608,8,198,2,34400,198,2,5345,3038,36751]"
476,"[101,11,10263,230,245,26193,101,162,252,226,34460,254,161,247,101,161,240,234,164,100,96,34932,232,5320,198,27,6888,1159,6927,12626,4686,2625,83,15,1,1398,2625,5275,10962,33349,22039,12626,29,33699,222,17312,231,43095,165,251]"
194,"[4666,289,16,25,87,8895,1314,32,15,8577,82,30832,36,42,82,39764,24,28391,368,40,78,56,74,21,51,76,17,34,16,38,83,56,38,7568,38,926,80,32,28,198,12567,13,785,14,16963,36916,14,16366,62,19849]"
939,"[164,106,106,20998,224,46763,108,3556,12626,29,198,220,220,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,198,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
544,"[11,2742,11,14317,11,1687,11,393,584,4708,2594,290,326,262,198,12984,8191,290,7035,389,407,6011,884,5608,287,428,9207,13,1002,1103,7964,11,2742,11,198,23317,278,11,1687,11,393,584,4708,5608,286,597,1611,318,2672,11]"
392,"[74,13,2398,318,9387,287,262,2911,326,340,481,307,4465,11,198,1635,220,220,220,220,220,220,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,1635,220,220,220,220,220,220,34482,3398,1565,5603,25382,393,376,46144]"
775,"[284,262,1266,286,534,3725,13,1649,32578,1321,326,318,407,1912,319,2614,1998,11,3387,2148,6117,284,534,4237,13,1439,43807,389,3177,284,307,1729,41693,11153,4556,11777,5081,4306,13,42868,286,534,898,393,2130,2073,338,1597,393,3186]"
634,"[247,82,7264,286,10638,198,10456,5154,611,262,30701,654,290,6848,2370,905,326,612,318,645,198,5235,8327,2071,355,284,597,2587,6419,393,355,284,262,8713,1167,4972,198,5562,743,307,7428,422,883,6419,290,326,262,3867,2151,318]"
891,"[220,220,220,220,1279,15750,4991,2625,7399,5320,2091,10535,3556,15750,29,198,220,220,220,220,220,220,1279,11250,3924,29,198,220,220,220,220,220,220,220,1279,33990,4686,2625,15,5320,198,220,220,220,220,220,220,220,220,1279]"
853,"[198,17080,6169,739,262,13789,318,9387,319,281,366,1921,3180,1,29809,1797,11,198,54,10554,12425,34764,11015,6375,7102,49828,11053,3963,15529,509,12115,11,2035,4911,393,17142,13,198,6214,262,13789,329,262,2176,3303,15030,21627,290,198,2475]"
722,"[21560,11,428,7621,460,307,973,284,11986,257,201,198,2,14432,7248,1626,262,1448,286,14432,28709,13,201,198,201,198,38715,28480,62,38715,50,220,220,220,220,220,220,220,220,220,220,220,796,21560,201,198,201,198,2,1649]"
854,"[65,18,35,48,36,2749,86,52,2390,3528,15996,48,2032,34,48,35755,198,53,48,48,8264,86,41697,52,89,2767,10744,33146,16,52,2943,12261,42,48,17,37,11400,54,57,85,11215,20,79,56,51,6217,10744,48,9273,16]"
771,"[327,16315,13,15,11,4531,13,21,19035,13,17,11,2079,13,22,19035,13,17,11,4531,13,21,327,16817,13,17,11,4531,13,21,17031,13,16,11,2079,13,22,17031,13,16,11,4531,13,21,327,10163,13,16,11,4531]"
423,"[534,1181,13,198,198,464,1321,319,428,3052,318,329,2276,1321,4959,691,13,198,18465,319,428,2524,815,307,2077,355,2742,5608,329,597,1981,198,7442,393,3074,13,770,1321,318,407,5292,284,2251,11,290,14507,198,273,11681,857]"
535,"[65,18,35,48,36,2749,86,52,2390,39,19,87,34,89,32,47858,70,27159,198,4339,56,5603,74,37,53,13599,44,86,36,48,35755,53,48,48,2389,25189,51,65,2481,75,30976,45,15,56,55,49,75,44,5188,86]"
950,"[7964,13487,7,82,8,2714,416,257,48716,4081,584,621,262,20426,290,14,273,5797,508,12216,428,3992,2524,13,383,9922,286,477,1321,11,7692,286,2723,11,318,10762,9314,475,407,11462,290,815,307,7620,19000,832,2614,15210,416,290]"
529,"[2526,286,2612,4369,290,14000,11,543,389,262,734,3756,5640,286,1918,8688,13,887,257,649,2050,10069,326,15429,2644,1336,1621,198,198,7676,13,513,11,1853,1587,245,41217,355,867,1751,4642,284,12289,508,1718,22392,1141,10241,393,508]"
800,"[220,220,220,220,220,220,220,220,220,220,220,1635,198,1635,34764,11015,11,47783,2751,15529,8959,49094,34764,56,3963,34482,3398,1565,5603,25382,11,220,220,220,220,220,220,220,220,220,220,1635,198,1635,376,46144,7473,317,16652,2149]"
173,"[220,220,220,220,220,1339,44438,15252,7913,60,10354,198,220,220,220,220,220,1339,44438,15252,41146,60,10354,198,220,220,220,220,220,220,220,1441,1988,24844,1988,26,198,220,220,220,220,220,1339,44438,15252,7536,60,10354,198,220]"
767,"[1129,471,13,50,13,36959,11,19048,311,13,43166,13,15897,11,21643,198,220,220,220,220,220,406,13,1717,13,362,67,5996,357,21498,737,198,200,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220,220]"
242,"[14134,11907,357,428,28100,1713,11,7159,8053,8,628,220,220,220,220,220,220,220,352,13,3914,1255,307,14230,3219,14134,36,2100,4985,25842,7,37,11,7159,8053,737,198,220,220,220,220,220,220,220,362,13,1002,1255,318,645]"
698,"[22759,40211,62,1136,25558,7,43,11,657,11,1222,283,4008,220,11900,645,8931,5739,30,9466,198,220,220,220,300,6413,43,62,18224,7,43,11,366,14774,4578,1303,4,67,37633,82,42501,299,853,11,1070,9474,70,1776,198,220]"
575,"[198,24159,1883,25,198,198,24159,1883,25,198,198,24159,1883,25,198,198,24159,1883,25,198,198,24159,1883,25,198,198,24159,1883,25,198,198,24159,1883,25,198,198,24159,1883,25,198,198,24159,1883,25,198,198,24159,1883,25,198]"
49,"[32,4851,16,53,70,28,198,12567,13,785,14,38584,14,5239,410,15,13,17,13,15,14,2188,13,4666,289,16,25,19,41,65,85,10,35028,54,18,3843,14,32304,46,86,40932,56,48,68,16,891,39568,52,87,18]"
838,"[262,1459,2512,11,351,1813,886,12,1659,12,7753,6056,13,198,1635,3268,19190,25,965,9688,318,900,284,262,886,286,262,1459,2872,13,198,9466,198,2,13086,9977,27143,62,9148,11290,62,1340,11319,7,82,11,938,8,1391,3467]"
428,"[198,220,220,1635,198,220,220,1635,2488,17143,21360,383,21360,284,307,1444,618,262,17802,318,4838,393,198,220,220,1635,220,220,220,220,220,220,220,6572,13,6955,444,481,307,925,286,262,21360,355,2672,13,383,198,220,220]"
982,"[38559,24290,2393,11,428,3788,318,11971,284,345,198,1635,739,262,24843,13789,11,10628,362,13,15,357,1169,366,34156,15341,345,743,407,779,428,198,1635,2393,2845,287,11846,351,262,13789,13,220,921,743,7330,257,4866,286,262,198]"
441,"[11,7788,32761,6375,8959,49094,11,47783,2751,21728,5626,198,438,40880,5390,15529,8959,49094,34764,11015,5357,7102,49828,11053,3963,37977,2538,11,44521,12,1268,10913,2751,12529,11,198,438,34482,3398,1565,5603,25382,6375,376,46144,7473,317,16652,2149,37232]"
781,"[220,220,3336,27975,38162,9947,28536,5357,12680,19878,44,40373,28536,13954,48778,11096,34764,11015,198,220,220,220,13315,23337,9795,5390,12680,47466,11,47783,2751,11096,8959,49094,34764,11015,3963,198,220,220,220,34482,3398,1565,5603,25382,5357,376,46144,11]"
454,"[4064,1802,1279,1367,8,5633,657,1058,357,77,4064,838,18189,362,11405,299,4064,838,19841,24,8,11405,357,77,4064,1802,1875,678,8614,299,4064,1802,1279,1367,8,5633,352,1058,299,4064,838,18189,352,11405,299,4064,838,19841,24,5633]"
395,"[234,17312,249,45298,18004,108,20046,99,165,251,95,171,120,234,38834,36181,245,164,121,105,164,121,121,171,120,234,32573,251,38519,33232,227,163,102,114,16764,171,120,231,198,220,7359,79,29,198,3556,7146,29,198,27,11840]"
802,"[13,220,9466,198,197,220,954,58,77,60,796,657,26,198,197,220,299,47253,198,197,220,611,357,77,18189,3509,62,9127,8,198,197,220,220,220,3509,62,9127,796,299,26,198,197,220,954,58,77,60,47253,198,197]"
687,"[220,770,1430,318,1479,3788,26,345,460,17678,4163,340,290,14,273,13096,198,220,220,220,340,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,220,220,220,262,3232,10442,5693,26,2035,2196,513,286,262,13789,11,393]"
778,"[18,35,48,36,2749,86,52,10067,52,87,34,89,32,47858,70,27159,198,4339,56,5603,74,37,53,13599,44,86,36,48,35755,53,48,48,10008,24142,51,65,2481,75,30976,45,15,56,55,49,75,44,5188,86,39,86]"
654,"[56,62,19499,45746,62,13965,1267,198,197,197,197,26314,62,34,39237,62,19499,45746,62,43,39488,3784,22556,62,22252,62,13376,796,198,197,197,197,197,26314,62,19499,45746,62,13965,26,628,197,197,26314,62,34,39237,62,19499,45746]"
195,"[16,25,52,2767,40,72,3134,80,4310,13599,17,12298,66,55,12463,84,80,74,35,74,49,34106,38,19260,80,74,19313,79,3398,84,41,39,742,52,28,198,12567,13,785,14,87,585,1045,1069,3803,14,29609,410,15,13]"
739,"[8504,12,7416,39196,828,262,6118,318,198,9,9387,319,281,366,1921,3180,1,29809,1797,11,42881,34764,11015,6375,7102,49828,11053,3963,15529,198,9,509,12115,11,2035,4911,393,17142,13,4091,262,13789,329,262,2176,198,9,3303,15030,21627]"
363,"[11,1949,198,220,220,220,220,220,220,220,3373,2491,351,262,366,42503,1,3141,25,198,220,220,220,220,220,220,220,3373,198,220,220,220,220,220,220,220,3373,220,220,220,220,781,10381,1057,1377,42503,198,220,220,220]"
55,"[43,7934,318,1479,3788,25,345,460,17678,4163,340,290,14,273,13096,198,1003,220,340,739,262,2846,286,262,22961,3611,5094,13789,355,3199,416,198,1003,220,262,3232,10442,5693,11,2035,2196,513,286,262,13789,11,393,198,1003,220]"
965,"[6375,198,1635,34764,11015,11,47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,34764,11015,3963,198,1635,34482,3398,1565,5603,25382,11,376,46144,7473,317,16652,2149,37232,33079,48933,11,37977,2538,5357,44521,12,1268,10913,2751,12529,13,198,1635]"
881,"[220,10081,62,12957,11639,82,11,59,26933,61,14,60,9,22725,13702,11,59,16,4032,26,3467,198,220,10081,62,4360,12957,11639,82,11,15211,58,61,14,60,9,13702,11,4032,26,3467,198,220,10081,62,12957,11639,82,11,59]"
234,"[3712,3,27160,1776,198,220,220,220,220,220,220,220,720,5661,3784,8000,40161,796,720,8000,40161,26,198,220,220,220,220,220,220,220,720,5661,3784,9410,40161,796,720,9410,40161,26,198,220,220,220,1782,628,220,220,220,1171]"
709,"[37,4524,35,15,35,6469,37,4093,15,37,16,201,198,25,8784,30195,830,36,2246,37,4521,2327,1129,37,34137,36,2919,20,35,15,41374,37,5705,2623,6420,37,17,32,201,198,25,8784,2943,830,2414,35,15,34,6469,4851]"
433,"[198,43776,290,584,6982,286,2499,13,198,198,464,16625,329,749,3788,290,584,8472,2499,389,3562,198,1462,1011,1497,534,4925,284,2648,290,1487,262,2499,13,220,2750,6273,11,198,1169,22961,6708,3529,3611,5094,13789,318,5292,284,9149]"
811,"[13,1002,345,447,247,260,1128,549,20020,2691,11,345,423,2792,284,514,290,284,2291,477,286,262,6117,422,674,1621,11,355,880,355,674,11349,49806,7621,13,198,198,1639,460,447,247,83,3677,674,2587,13869,13,1002,345,447]"
157,"[1043,326,513,12,35,34654,460,307,281,1593,2644,1336,1621,198,198,7676,13,513,11,1853,1587,245,4042,661,15000,517,8268,621,484,761,290,4361,423,257,2440,2526,286,2612,4369,290,14000,11,543,389,262,734,3756,5640,286,1918]"
40,"[265,2981,1,290,366,31056,265,2981,16756,1,389,27346,286,6295,265,2981,11,3457,13,24843,337,4005,318,257,16028,286,262,24843,10442,5693,13,337,17,68,17043,318,257,16028,286,262,30991,5693,13,1439,584,27346,389,262,3119,286]"
750,"[543,318,1593,329,2644,1100,517,198,198,16157,1542,11,1853,1587,245,317,649,2050,28025,703,7327,286,262,17298,7925,286,294,2645,461,10994,1043,287,39129,460,4646,16460,290,269,42335,13,536,2645,461,10994,7898,262,2650,286,3332,1905]"
860,"[12,1050,506,276,198,9288,36877,287,4285,624,1044,410,13,2669,11,604,2791,471,13,50,13,718,3104,11,198,13464,311,13,43166,13,1160,4309,11,4019,406,13,1717,13,362,67,718,4524,357,28296,828,281,43175,2184,198,10594]"
914,"[1279,52,2149,6456,29,284,551,12,2937,13,198,198,27,20939,13247,36052,2625,21746,3347,1039,5320,198,220,220,220,1279,20939,4935,2625,3,7,12982,30016,35277,19415,15905,13,34,381,48082,7,37148,737,7220,13,1676,862,1,24295,15649]"
145,"[1003,618,24986,351,281,22134,6279,326,3544,257,1729,12,20307,2779,43975,357,568,4119,570,15114,11,22134,8931,737,198,20786,968,53,21999,50,2737,11792,3152,14881,47269,7,8692,47269,4731,11,14569,2389,4731,8,569,21999,50,2737,11792,1391]"
653,"[198,197,25664,1635,22556,62,15414,62,7753,26,628,197,10641,1635,22556,62,354,62,29325,26,197,197,15211,5128,11876,9466,198,197,10641,1635,22556,62,29325,62,1930,26,197,197,15211,1459,2292,287,5128,11876,9466,198,197,43375,493,331]"
877,"[257,11,10495,198,197,335,487,7,1821,828,257,198,197,335,257,11,4019,198,197,335,487,7,3901,828,257,198,197,335,257,11,7816,198,197,335,487,7,487,828,257,198,197,87,273,257,11,257,198,197,335,487]"
420,"[2860,1438,2625,3666,11012,1,4637,10100,2625,38993,28,411,1378,16208,3666,38105,13,6359,25404,91,411,1378,16208,3666,38105,13,824,25404,91,411,1378,16208,3666,38105,13,907,75,26,15234,1304,28,11964,13,6601,13,50,13976,11792,26,15234]"
325,"[197,197,8367,25,220,220,220,220,220,1222,88,43695,62,30001,62,83,90,198,197,197,197,28004,25,220,220,220,220,220,220,220,331,43695,62,3697,3913,62,44,24805,2751,62,2257,7227,62,10468,43959,11,198,197,197,197]"
311,"[1281,649,10233,13,8241,1680,2947,18407,444,30,4377,6823,19443,10082,988,2888,460,1281,20616,13,6090,9434,307,4481,30,17462,460,1281,5205,287,511,649,7243,393,10971,284,281,4683,530,13,8241,460,1487,393,12233,6851,30,4377,19443,10082]"
488,"[38644,11,3387,198,1003,7330,257,4866,286,262,13789,379,2638,1378,2503,13,44813,1668,13,2398,14,677,4541,14,70,489,12,18,13,15,13,10121,198,1003,220,198,1003,17486,2672,416,9723,1099,393,4987,284,287,3597,11,3788,198]"
407,"[282,571,63,2939,318,3170,422,262,1708,3696,25,198,198,58,25641,1187,5974,3740,1378,2503,13,6893,8107,13,952,14,31628,14,35790,14,8692,12,17566,14,8692,12,17566,31113,9060,62,25641,1187,198,198,58,5159,15965,1187,5974,3740]"
64,"[12010,198,198,25586,39274,290,720,20,21939,14806,389,691,1695,329,8440,284,471,13,50,13,7585,9405,287,262,2026,471,13,50,13,1829,290,262,471,13,50,13,42354,286,1605,43663,11,39282,11,15295,16707,290,262,471,13,50]"
258,"[832,262,36396,290,12201,2106,832,9073,13,198,198,1537,1909,338,5405,12,3106,18405,389,39392,290,4180,9927,2541,1634,13,7406,12,20158,8514,11,884,355,23212,776,259,9073,393,7009,21145,13920,11,2421,257,649,10317,1502,13,198,198]"
820,"[1321,393,3788,7763,24028,13,198,1635,198,1635,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532,532]"
85,"[422,262,2723,6082,13,198,1635,198,1635,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,198,1635,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,198]"
124,"[437,316,266,263,6559,13,28532,11959,9107,266,1447,18042,1583,2621,885,259,7232,70,2120,277,25151,4656,11959,89,2150,748,399,7707,7623,13094,1931,258,11722,13,569,296,11959,9107,304,26792,23773,660,10231,6923,1869,38113,6781,68,288,25151]"
763,"[5641,164,102,111,163,112,108,31676,23513,1792,110,12045,254,37863,227,30201,31660,32849,101,26193,101,163,237,122,35585,45911,108,26945,25748,161,254,112,28938,230,35585,2515,242,2515,244,18566,30159,33623,198,198,447,119,17312,105,162,236]"
161,"[198,198,8491,345,257,1635,198,198,9781,603,263,393,30289,4708,198,198,15419,12,9781,603,263,198,198,2437,867,7000,466,345,8076,27514,1635,198,198,8491,345,257,1635,198,198,9781,603,263,393,30289,4708,198,198,15419,12,9781]"
226,"[691,307,1128,33286,287,62,4808,354,62,4808,354,62,4808,354,62,4808,354,62,4808,354,62,4808,354,62,4808,354,62,4808,354,62,4808,354,62,4808,354,62,4808,354,62,4808,354,62,4808,354,62,4808,354,62,4808,354]"
62,"[13,198,198,464,8819,13069,25,317,968,1605,15120,685,49,24275,13452,60,319,6186,13,785,13,1635,39274,9,8440,319,18677,4394,13,198,198,464,8819,13069,25,317,968,1605,15120,685,49,24275,13452,60,319,6186,13,785,13,1635]"
604,"[198,197,197,197,26314,62,34,39237,62,19499,45746,62,43,39488,3784,22556,62,22252,62,13376,796,575,56,62,19499,45746,62,11929,62,2937,1961,26,628,197,197,26314,62,34,39237,62,19499,45746,62,43,39488,3784,22556,62,2946,62]"
343,"[351,11832,2612,2163,11,8630,416,37721,2644,1336,1621,198,198,7676,13,513,11,1853,1587,245,8990,286,2904,11266,393,25107,4172,389,588,2505,284,4144,7543,12,34751,2945,24173,621,1751,287,4172,810,262,3397,389,6405,11,5137,606,379]"
367,"[8561,287,18882,1859,12796,290,1365,556,1313,10179,12796,13,198,1858,389,6409,4831,287,262,2478,286,597,5337,11,18763,4618,41171,489,8597,13,16561,18954,6140,351,262,3781,290,6770,286,2761,290,20256,286,262,1459,41171,489,8597,11,262]"
470,"[257,7496,12,30342,2625,7942,23984,12626,12240,64,12240,79,29,198,3556,7146,29,198,198,27,28112,37420,14610,198,27,12048,12351,2625,5450,1378,1228,897,13,13297,499,271,13,785,14,1228,897,14,8019,82,14,73,22766,14,16,13]"
681,"[8818,3256,198,197,197,197,197,197,3672,796,705,3672,6,287,24714,5633,24714,13,3672,1058,357,260,5376,13,18558,7,22184,14726,91,58,12962,58,16,11208,198,197,197,197,197,361,357,1438,1267,1005,15853,705,705,1343,1438,26]"
561,"[73,53,57,27015,34586,3312,291,5907,28,1600,198,220,220,220,220,220,220,220,220,220,366,7959,1298,2081,11,198,220,220,220,220,220,220,220,220,220,366,47911,1298,1391,198,220,220,220,220,220,220,220,220,220,220]"
563,"[13,198,1003,3460,77,25,49199,290,16027,6168,2732,198,1003,29101,968,1971,3530,198,1003,2297,4447,11,3442,860,1954,4790,198,1003,4916,198,1003,198,1003,3053,25,8592,31,274,380,13,785,198,1003,198,1003,770,5888,318,1479,3788]"
232,"[198,90,3,49,15567,25994,25171,50,18562,92,198,90,3,2200,24302,24181,1546,18562,92,198,90,3,4090,37,1961,3824,14114,18562,92,198,90,3,48913,6489,5064,56,18562,92,198,90,3,9936,47,1961,2885,7707,7597,18562,92,198]"
993,"[19578,26,198,11748,8745,13,79,8023,79,14810,13,710,261,13,15042,13,4749,13,19578,22810,26,198,11748,8745,13,79,8023,79,14810,13,710,261,13,15042,13,4749,13,19578,17401,26,198,11748,8745,13,79,8023,79,14810,13,710]"
573,"[2846,286,2196,513,13,15,286,262,38644,198,1003,691,262,1708,7170,2236,4174,25,198,1003,220,198,1003,2297,396,3890,290,779,287,2723,290,13934,5107,11,351,393,1231,17613,11,198,1003,389,10431,2810,326,262,1708,3403,389,1138]"
661,"[22941,10330,9066,23175,287,28157,767,13,198,9466,198,198,687,1391,198,220,220,220,10330,25,657,26,198,92,198,198,35343,198,1635,22941,10369,2546,9066,31414,287,28157,767,13,198,9466,198,198,687,1391,198,220,220,220,10369,12]"
451,"[33930,198,12473,1677,5984,29817,1961,3963,3336,28069,11584,25382,3963,13558,3398,29506,11879,13,3268,8005,49261,50163,3336,49677,9050,198,12473,43031,19146,5390,15529,16652,56,7473,42242,11,3268,17931,23988,11,38846,11,19387,25256,1847,11,6375,7102,5188,10917]"
606,"[19260,318,9387,287,262,2911,326,340,481,307,4465,11,198,2,220,220,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,2,220,220,34482,3398,1565,5603,25382,393,376,46144,7473,317,16652,2149,37232,33079,48933,13,220,4091]"
