Example ID,Suffix Guess
460,"[48933,13,220,4091,262,22961,3611,5094,13789,329,198,1635,517,3307,13,198,1635,198,17009,72,13,59,220,220,220,220,220,220,220,220,220,220,2488,59,220,220,220,220,220,220,220,220,220,220,220,220,1220,59,220,220]"
161,"[198,198,2437,867,661,466,356,423,287,674,4009,25,1635,198,198,9,9217,257,1048,743,307,3917,351,428,1597,13,198,198,2437,867,661,857,534,4009,1873,25,1635,198,198,9,9217,257,1048,743,307,3917,351,428,1597,13]"
259,"[393,281,6376,13,220,1119,1296,257,3108,422,198,220,220,220,3373,262,6808,286,262,4645,284,262,6770,13,198,220,220,220,530,1659,3108,1391,198,220,35446,10644,26,198,220,1782,628,220,3373,1432,6629,257,2446,286,1972,262]"
659,"[766,674,8119,6851,757,13,1002,345,3328,674,10273,13508,393,597,584,4394,2884,3203,11,3387,2074,18412,284,3328,8568,2695,422,1583,10443,347,13,14179,11,7504,1539,10670,13,198,198,19746,319,428,3052,318,407,5292,284,1011,262,1295]"
457,"[356,1833,326,407,790,3219,546,9735,422,514,2753,355,890,11,356,2897,281,2562,11,362,12,820,1441,2450,13,198,13615,1222,12516,14890,198,198,29841,198,198,7120,2989,329,16693,19995,468,1282,284,281,886,13,775,423,1043,534]"
520,"[12,11167,13,198,220,220,220,3373,775,460,991,27183,262,1708,9052,284,3368,340,13,198,220,220,220,329,7,600,1312,796,657,2162,1312,1279,299,16663,82,26,1312,29577,1391,198,220,220,220,220,220,220,220,493,257,11]"
900,"[90,198,220,220,220,11900,9403,4738,1108,9466,198,220,220,220,19677,392,7,357,43375,8,2435,7,33991,8,5619,198,2,16646,198,220,220,220,3601,13949,7203,12286,82,284,25,220,220,220,220,220,838,15341,198,220,220,220]"
658,"[4003,290,428,7170,4003,2236,307,3017,287,477,198,1003,220,9088,393,8904,16690,286,262,10442,13,198,198,1003,220,3336,47466,3180,36592,2389,1961,366,1921,3180,1600,42881,38067,220,42437,220,376,6965,11230,2751,27975,38162,9947,198,1003,220]"
79,"[286,19179,284,5094,3854,1400,13,16226,12,27192,198,198,8164,994,284,1570,262,3586,15264,329,1171,1099,16226,12,27192,13,198,198,1212,318,262,3452,2196,286,1171,1099,16226,12,27192,13,383,2196,287,1245,379,262,640,286,534,12069]"
360,"[9238,13,198,220,220,220,220,220,383,7054,37,16625,428,2393,28189,3875,284,262,1171,7386,739,262,24843,198,220,220,220,220,220,17,5964,13,9466,198,198,15211,720,7390,3,9466,198,198,2,17256,1279,301,1860,891,13,71]"
349,"[4177,2849,11,6375,15529,25401,22240,1340,7257,2937,1546,3963,40282,11,5923,1797,2751,16289,3963,6375,3268,7102,45,24565,13315,3336,23210,6375,19878,13775,10725,5222,10445,11,19387,13,198,198,10468,3336,27489,3525,11096,3913,1961,11050,38675,11,8005,34764]"
908,"[6494,22039,10331,3124,25698,22914,69,1878,5320,16060,3556,10331,12240,64,37692,19767,1279,64,13291,2625,5450,1378,2503,13,6559,798,13,2398,22039,10331,3124,25698,22914,69,1878,5320,24941,7359,10331,12240,64,12240,8671,6927,8671,9647,2625,16,1,6001]"
872,"[47783,2751,11,21728,5626,40880,5390,11,3336,8959,49094,34764,11015,3963,34482,3398,1565,5603,25382,5357,376,46144,7473,317,198,16652,2149,37232,33079,48933,15986,13954,48778,10618,12,3106,13,554,1339,286,4719,11,3387,2800,262,1772,393,198,10314,13]"
307,"[4941,1103,3119,290,318,407,257,13487,286,1812,4421,20401,7343,278,4809,357,5805,50,8,6608,13,4522,55,1321,318,10762,9314,475,318,407,11462,7187,13,383,26890,9066,546,1123,3119,743,407,307,9815,393,743,407,2291,477,1103,7964]"
113,"[2994,286,779,11,2994,286,36374,290,2994,286,1597,8507,393,36374,11,393,584,2041,11,12913,11,2041,11,7144,2870,11,393,40521,12616,21539,503,286,597,1597,2776,11,1771,4920,3161,284,393,706,262,3128,286,262,19810,11,290,21539]"
678,"[42881,34764,56,3963,15529,509,12115,11,7788,32761,11,8959,49094,6375,25401,54,24352,11,47783,2751,198,1635,9651,6074,290,6074,2233,9667,422,640,284,640,13,220,198,1635,198,1635,12680,337,23261,12576,3180,36592,2389,1961,11050,17368,45,7156]"
281,"[2370,257,198,30786,290,4605,540,2775,1022,2039,1313,11421,13,357,273,597,286,663,198,2001,2403,689,8,290,262,5292,17800,393,597,584,2151,11,290,7279,79,1769,198,8585,26117,389,2426,284,12857,9177,9944,379,198,1677,45806,338]"
105,"[393,7719,3186,10944,422,428,3788,1231,198,1635,2176,3161,3194,7170,13,198,1635,220,198,9466,198,198,35343,2488,21412,198,1635,2488,4871,19937,329,465,79,13,952,13,3262,13,3262,14269,13,3262,14269,198,1635,2488,2302,2412,8265,25]"
478,"[26959,9175,82,18252,737,383,6851,389,407,7151,329,1751,739,1511,290,743,3994,3303,290,14,273,2695,617,7183,1244,1064,5859,13,775,423,645,1630,625,644,3011,4481,11,4249,466,356,410,7673,329,262,6050,1799,286,262,6851,329]"
711,"[389,4084,422,262,2656,4870,338,3992,393,262,5230,11,393,484,389,973,351,1611,7170,286,262,4393,13,1002,345,389,257,6634,15762,290,1254,534,2695,468,587,4866,12,42131,11491,621,3387,3758,502,281,3053,290,314,481,4259,340]"
458,"[257,4866,286,262,13789,379,198,1003,198,1003,220,220,220,220,2638,1378,2503,13,43073,48516,18612,7712,198,1003,220,220,220,220,12997,284,262,13789,11,410,13,362,13,15,13,383,564,250,34156,447,251,318,1695,198,1003,220]"
820,"[1321,7763,287,428,2393,13,220,1002,198,1635,345,423,597,2683,9305,262,2489,290,16625,9723,284,198,1635,428,2393,11,3387,2800,399,27481,311,5314,12920,669,1262,262,2800,1296,286,198,1635,7324,13,77,44920,13,198,1635,198,1635]"
596,"[307,973,319,281,6565,2119,691,290,691,981,9416,938,13,1114,1336,3307,319,584,20699,11,3387,779,262,6093,27759,3091,379,640,286,24048,13,198,198,41861,18020,4037,25759,25268,42394,198,198,41861,18020,4037,25759,25268,42394,389,1695,329]"
786,"[12,7783,540,25,3996,11,23963,16746,11,13091,11,290,23963,16746,13,775,466,674,1266,284,2148,345,351,262,749,7187,1321,11,2158,11,3387,4274,12,9122,597,3307,878,8415,13,198,198,1135,389,407,4497,329,2170,17046,11,6276]"
304,"[8418,36393,13789,8418,13,4222,2198,262,5964,198,12429,220,287,262,2393,3706,705,43,2149,24290,6,329,517,3307,13,198,12429,198,12429,220,921,460,635,1895,262,2723,2438,379,2638,1378,12567,13,785,14,25265,41295,14,325,321,306]"
406,"[11374,6918,6940,290,2485,6701,11,198,2025,21848,3807,6940,290,6590,6590,6590,1964,2376,1647,11,198,32,6957,12,11374,6918,6940,290,257,6590,9811,11,198,32,6590,6590,6590,1964,19848,11,198,1870,11,286,1781,11,257,6590,6590,6590]"
984,"[438,220,34482,5056,557,11,393,262,17142,18215,286,37977,2538,26,393,262,509,12115,11,2035,4911,198,438,220,393,17142,11,286,44521,3268,10913,2751,12529,11,34482,3398,1565,5603,25382,6375,376,46144,7473,317,198,438,220,16652,2149,37232]"
572,"[13,198,198,1532,314,716,9301,329,257,890,640,11,460,314,991,8277,287,584,1830,30,198,198,5841,263,2024,481,3958,2687,508,7830,21806,262,2912,2450,11,772,611,339,318,9301,422,584,1830,13,198,198,1532,314,1101,9301]"
605,"[11,198,26,9,220,220,220,220,19387,25256,1847,11,38846,11,7788,3620,6489,13153,11,6375,7102,5188,10917,3525,12576,29506,25552,357,1268,39149,2751,11,198,26,9,20632,26,77,323,26,79,793,274,26,83,11,71,330,26,71]"
801,"[775,787,645,2230,284,7808,777,7333,43547,290,11,2427,11,787,340,1598,326,262,7605,198,973,994,389,636,286,262,1171,7386,13,198,1114,517,1321,11,766,2638,1378,20123,425,9503,684,13,2398,14,11377,27830,14,22570,14,16]"
595,"[2059,286,2669,13,1439,2489,10395,13,198,9466,198,198,2,3519,284,20497,28632,198,2,11748,366,14402,19703,4668,6030,3103,47178,51,3558,14881,13,71,1,198,2,11748,366,51,6465,62,4805,2394,9864,36820,62,9936,47,1546,47,2943]"
469,"[587,10307,329,3081,416,674,6154,13,554,1502,284,922,12,31494,351,777,16905,11,3016,790,17416,338,3081,7955,468,587,44449,12,41771,13,14156,10109,4155,326,534,5296,284,1123,7541,11,7072,11,393,17416,3793,257,1643,517,1257,13]"
472,"[42881,34764,56,3963,15529,509,12115,11,412,10554,1137,198,1635,7788,32761,6375,8959,49094,11,5357,3486,16437,15698,17513,13954,48778,50,11096,13558,3398,34764,21805,79,413,413,198,1635,6923,13,770,1430,318,9387,42881,15529,34764,56,11,5357,198]"
434,"[9041,11,393,357,65,8,14241,262,1502,379,597,640,13,921,743,14241,281,1502,393,534,2489,284,3328,257,2003,4296,11,393,1111,11,379,597,640,878,345,1414,329,262,4296,13,1114,517,1321,11,766,262,564,250,17829,4021]"
509,"[8088,290,50020,13,198,198,7149,10288,284,2368,2151,3186,11,3965,11,393,9293,389,2426,45788,307,2810,355,4795,5608,8807,13,770,2524,857,407,2380,393,8084,326,3186,393,2594,4438,416,2368,4671,481,1826,534,2476,13,198,198,29123]"
642,"[7835,1204,11,422,262,4445,1705,284,674,10986,13,775,8814,319,8560,11,18073,5748,290,739,16502,422,257,2837,286,4237,13,2102,11,356,460,691,43043,284,2897,674,5764,12,14463,11,1479,2139,611,356,3328,257,10926,10156,13,198]"
39,"[25,1002,345,8343,393,2251,257,27255,670,1912,2402,428,670,11,345,743,466,523,329,2614,11,1729,12,36313,779,11,2810,326,345,2291,262,1708,39629,25,366,15269,10673,1853,11,262,1772,13,770,318,262,2656,670,11971,739,37944]"
441,"[11,7788,32761,11,8959,49094,11,6375,15486,3843,15513,11,47783,2751,198,438,399,7156,43,3528,18310,11,3963,15529,33876,6498,13,198,438,16529,6329,198,438,198,438,15069,357,34,8,1395,346,28413,3457,13,198,438,1439,2489,10395,13]"
185,"[29123,37838,25,4377,6634,326,2314,198,1350,5929,351,1194,2587,1276,307,198,2787,2668,287,663,21818,11,393,18984,739,198,64,1180,5964,25970,79,29,198,3556,7146,29,628,220,220,220,220,220,7359,5898,263,29,198,220,220,7359]"
222,"[35,16,38,76,21,87,17184,7792,56,51,74,49,52,17,14,73,38,80,74,34,13331,16,52,57,48,69,39,83,1404,73,36,22,56,4146,33,198,74,8575,52,6489,48,73,24,64,21016,21,78,42,67,3163]"
685,"[16,25,71,16,45,73,54,344,24,55,7836,38,55,53,15,55,48,21,69,43,73,36,17,40,73,24,435,303,10761,39,38,48,80,1404,52,38353,5999,48,28,198,70,349,648,13,2398,14,87,14,5239,410]"
885,"[2,12680,47466,3180,36592,2389,1961,11050,3336,27975,38162,9947,367,15173,4877,5357,27342,9865,3843,20673,198,2,366,1921,3180,1,5357,15529,7788,32761,6375,8959,49094,34764,11015,11,47783,2751,11,21728,5626,198,2,40880,50083,338,13789,26,13954,48778]"
64,"[12010,13,198,198,5492,1249,362,12,19,1597,1528,329,7585,13,198,198,1135,389,7926,11,475,356,2314,4074,428,2378,284,345,13,13610,257,1479,4473,284,766,611,674,8440,290,9041,3484,2872,644,345,3877,290,345,481,307,1498]"
737,"[1635,198,220,346,62,11250,13,71,198,220,220,220,220,220,220,220,1635,198,220,220,220,220,220,220,220,1635,198,220,220,220,220,220,220,220,1635,198,2101,81,13,71,198,220,220,220,220,220,220,220,1635,198]"
375,"[16846,286,428,2393,13,201,198,1174,4222,3465,326,11,355,257,2041,6631,11,38559,24290,13,41257,6489,3407,33696,201,198,1174,2587,326,318,7685,9387,1231,428,3275,36504,13,201,198,17174,17174,2466,1174,14,201,198,201,198,2,361]"
145,"[1003,618,24986,351,257,31493,2746,1262,6245,786,338,18239,9030,13,198,20786,968,53,21999,50,2737,11792,3152,14881,47269,7,8692,47269,4731,11,14569,2389,4731,8,569,21999,50,2737,6148,11792,1391,198,197,7783,968,53,21999,50,2737,11792]"
2,"[4023,1378,2503,13,43073,13,2398,14,11364,14,43085,13,6494,28401,198,2,198,2,30628,55,12,34156,12,33234,7483,25,24843,12,17,13,15,198,198,2,383,4277,1988,286,262,449,1677,42,20913,62,39069,17365,343,296,298,7885]"
498,"[9387,319,281,198,1635,366,1921,3180,1,29809,1797,11,42881,34764,11015,6375,7102,49828,11053,3963,15529,198,1635,509,12115,29778,318,11971,329,1729,12,36313,779,11,198,1635,2810,326,1111,2029,6634,19748,290,428,6634,198,1635,4003,389,17232]"
101,"[42815,11,7102,24302,18310,32552,3525,6234,6375,30423,13,3268,8005,835,857,632,15613,393,3994,1321,326,318,2742,11,3315,11,3176,11,21843,11,393,584,5608,393,2594,286,597,3450,13,1001,18754,38077,3457,13,290,597,6903,15370,290,597]"
17,"[14,1477,13,5305,59,77,6893,8107,12,10951,59,77,26224,532,69,1220,8800,14,1477,59,10782,79,1220,8800,48160,284,2251,257,649,8478,286,262,1459,4958,5509,59,77,6893,8107,12,10951,59,77,14,8800,14,1477,59,77,14]"
968,"[198,220,1231,6838,11,2810,326,262,2029,6634,4003,1656,287,220,201,198,9623,78,13,2398,14,22163,2349,701,14,6369,32761,13,14116,290,1231,23345,428,220,201,198,220,220,4003,422,7788,32761,13,14116,13,220,201,198,201,198]"
736,"[307,1500,396,7241,355,4896,5608,13,775,779,4899,884,355,262,4455,11,1919,2056,290,25210,284,5911,1029,12,13237,5692,475,407,3294,8349,602,543,714,22533,2689,674,10109,13,19602,5087,389,5047,656,790,4896,290,815,307,3177,618]"
367,"[8561,625,3488,2577,928,947,290,11832,5576,30192,19251,17045,13,198,464,649,11229,283,373,4635,832,262,779,286,262,337,1415,14554,1634,8173,543,8724,287,262,2478,286,337,1415,12,32,16,11,337,1415,12,32,21,11,337,1415]"
280,"[286,2368,4671,13,198,198,1639,4236,326,262,14041,318,2810,355,257,2060,11,19406,11,23340,11,198,273,27255,670,286,1321,2810,290,14,273,925,1695,416,262,2368,198,10608,290,326,262,2368,2151,468,645,826,284,262,779,286]"
689,"[892,326,815,467,1231,2282,13,887,262,749,4388,2415,1683,284,1057,329,1964,2607,30,1892,523,1654,13,198,198,464,749,4923,582,287,262,995,30,1892,326,314,447,247,76,3910,286,11,475,788,11,314,447,247,76,257]"
194,"[4666,289,16,25,66,2091,66,2816,67,23,69,17,64,24,2231,2548,68,1115,68,42334,410,16,1312,15,2124,84,21006,2926,82,20,62,38,19,28,198,2188,13,9654,66,7314,13,952,410,15,13,1238,13,15,289,16]"
936,"[3447,1267,3467,198,197,220,220,220,220,220,11405,1391,9809,17971,7,47,8120,11879,62,32630,12,11250,25,18755,74,705,11250,495,13,330,6,4566,870,1,930,10081,352,80,1267,1,8172,3467,198,197,220,220,220,220,220,220]"
377,"[466,3467,198,197,197,1640,1312,287,352,492,13702,2,26,466,3467,198,197,197,197,30328,366,13702,72,8172,9809,366,13702,8692,8172,9809,32382,8625,2162,3467,198,197,197,28060,26,3467,198,20406,62,4868,2625,13702,4868,264,11,59]"
529,"[761,329,304,417,29815,11,257,21047,326,468,625,513,11,4059,1661,262,33156,10368,286,2910,4778,13,383,749,1593,10741,286,262,14383,2291,2644,1336,1621,198,198,7676,13,513,11,1853,1587,245,968,2267,9217,326,4506,478,259,30725]"
423,"[534,12934,284,5412,262,6050,393,18788,13,198,198,464,3854,3242,1063,286,3977,406,13,406,3732,11,350,13,34,13,357,2503,13,86,297,3732,13,785,8,9179,262,1708,4736,25,6182,11,6182,11,8779,26,4842,11,14639,26]"
300,"[770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,198,220,475,42881,15529,34764,56,26,1231,772,262,17142,18215,286,198,220,34482,3398,1565,5603,25382,46448,11,266,73,76,13,198,16208,198,198,1003,2,13086,8005,62,1268]"
725,"[4329,1588,11,345,815,787,1654,262,4823,318,8161,618,17246,201,198,2,262,10139,19573,11,355,340,2476,284,307,1498,284,6105,2380,262,43930,338,201,198,2,4823,13,201,198,201,198,35,2394,62,10761,31300,62,22921,62,45]"
88,"[13,12567,43667,13,785,14,79,4464,64,14,1136,12,79,541,14,31794,7012,2718,39509,3609,24252,18,2246,77,21841,14,23442,3558,14,79,541,12,42861,13,13344,1,3467,198,197,197,25226,9809,705,891,4521,67,21283,26,6,930]"
99,"[220,220,220,220,220,220,45434,312,1,1058,9515,7390,7203,3270,68,15,69,20,69,17,66,22,69,19,69,16,64,21,66,18,66,18,12993,67,4943,198,220,220,220,220,220,220,220,220,220,1782,198,220,220,220]"
435,"[220,220,37592,287,262,10314,290,14,273,18517,1853,584,201,198,1635,220,220,220,220,28058,357,1169,366,6395,10442,4943,290,779,883,5696,201,198,1635,220,220,220,220,329,2810,326,345,466,407,779,428,2393,284,14983,201,198]"
431,"[3038,38196,396,22961,3611,5094,13789,2196,362,355,3199,416,198,1635,262,3232,10442,5693,8,597,1568,2196,13,198,1635,198,1635,220,220,220,220,220,770,1430,318,9387,287,262,2911,326,340,481,307,4465,11,198,1635,220,220,220]"
634,"[247,82,4917,286,1109,611,340,318,198,198,4134,15537,290,407,15850,13,16,770,2184,468,635,4367,262,2551,1771,198,198,1462,7264,393,284,10129,281,773,47096,447,247,82,2581,329,9899,4473,7739,481,407,628,198,198,16,198]"
81,"[262,10595,2055,13,201,198,201,198,1135,14765,284,1382,257,3298,2055,286,10369,16294,11,351,262,4031,286,201,198,20123,278,281,13187,810,10369,15441,8688,460,1382,2402,1123,201,198,847,338,670,13,201,198,201,198,5122,3061,318]"
625,"[597,1321,393,5696,326,389,18236,11,11123,11,19546,11,40739,516,11,825,321,2870,11,33390,11,31016,11,47642,11,1534,1531,11,45400,12965,393,2587,326,32335,13761,88,4459,11,393,326,583,3153,284,257,2368,2151,1231,511,8281,13]"
697,"[13,961,15878,12915,9783,198,220,220,220,220,220,1782,198,220,220,220,220,220,220,198,220,220,220,220,220,611,357,437,14512,532,16,8,1391,198,220,220,220,220,220,220,27275,886,24835,220,220,2435,796,20966,10599,13]"
775,"[284,534,3725,13,1649,32578,1321,326,48305,338,11,11584,57,41,318,3393,11237,13,12032,11,612,318,257,1218,1429,416,543,3651,743,307,13012,13,198,198,2215,24353,257,2912,11,3387,2198,284,4155,326,340,857,407,7074,7337,3435]"
656,"[262,1720,290,3328,257,12929,287,663,2656,1296,357,40191,8440,290,9041,11,611,9723,737,1002,345,3853,357,65,828,356,481,18777,257,1315,4,1334,8629,6838,13,921,481,423,1566,3269,3261,284,2453,393,7794,262,12929,13,383,1575]"
272,"[39,828,471,13,50,13,3845,11,471,13,50,13,2097,286,17132,11,2159,3893,12275,11,471,13,50,13,3162,13,198,464,7035,48612,2759,12127,262,9284,286,262,2739,1583,13,1757,376,13,22080,351,1583,13,1757,449,13,402]"
62,"[13,3878,329,3296,286,383,8819,13069,11,428,1492,3407,257,649,6843,319,262,8819,13069,11,1390,6496,8739,11,257,649,15264,11,290,517,13,198,198,464,2351,20604,25,317,40917,10005,284,262,1578,1829,447,247,352,11,24,4869]"
171,"[8260,44391,468,587,530,286,262,749,6619,546,1938,286,262,614,11,290,468,587,6692,351,257,1445,284,12147,329,262,1613,734,7028,13,198,198,4864,11,351,8260,44391,1719,691,7781,1115,4661,287,262,9952,4041,428,1622,11,290]"
33,"[5492,1249,352,12,18,1597,1528,329,7585,13,198,198,35561,1222,1475,36653,198,198,3237,3709,1276,307,4504,1626,1542,1528,286,262,2656,5001,13,198,198,35561,1276,307,14338,736,284,28755,287,19201,4006,290,351,477,15940,13,198,198]"
856,"[14,66,20475,14,6,63,198,197,197,7665,198,197,1670,9,12,9,930,610,1326,65,12,28104,198,197,197,2,775,779,4600,1069,759,7399,14234,694,796,1279,87,29,3467,198,197,197,220,220,220,220,220,11405,4096,62]"
934,"[286,2995,290,10233,326,262,7835,4562,318,5364,284,5149,345,546,13,2750,1262,674,17035,10827,13,785,11,7835,3000,4809,393,1194,17375,11,356,3328,257,5810,329,13339,925,832,6117,43466,13,785,13,198,198,1532,534,9901,318,281]"
710,"[198,16630,52,3611,5094,13789,329,517,3307,13,198,198,1639,815,423,2722,257,4866,286,262,22961,3611,5094,13789,198,12688,13,198,198,1639,815,423,2722,257,4866,286,262,38644,1863,351,198,37,2787,7274,290,597,584,38644,276,3788]"
433,"[198,1169,15607,286,597,1048,393,4009,13,198,1026,318,407,3306,284,779,428,5964,11,393,597,286,262,2695,326,3568,319,198,1169,15185,3992,2443,11,4556,345,4601,284,779,340,11,290,340,318,407,281,6393,198,3911,286,262]"
561,"[73,53,57,27015,34586,3312,78,44,14,39,21,45113,3104,35,87,54,53,45,23,42528,10,3041,31724,37,15,7285,16,85,57,36227,76,407,21681,307,22,10,41,70,48,80,4061,74,36,2436,50,13024,70,42,18,53]"
428,"[198,220,220,1635,198,220,220,1635,770,4905,318,9177,6433,278,329,1111,18305,516,290,39354,2663,13,554,2035,198,220,220,1635,1339,11,262,24955,1276,4155,326,262,32847,973,389,6589,287,262,2099,338,198,220,220,1635,20478,13]"
543,"[2732,286,4796,468,645,1630,625,262,11059,9021,973,416,2839,12066,290,262,4452,286,262,8123,3611,18533,645,5798,393,12247,287,262,2300,286,884,25231,13,198,198,464,1321,7763,287,777,5468,318,2810,14177,329,21524,4959,290,743,407]"
388,"[18183,3259,7225,383,7823,338,978,459,958,14327,468,1909,2098,319,3649,18183,5827,3146,290,300,2575,278,5423,379,262,4436,10088,11,2098,8916,393,8147,3482,1705,287,5986,1367,2693,12131,1052,48392,3397,4781,1751,422,32579,379,9952,8581,287]"
941,"[5742,7713,1394,257,1969,4151,319,262,1242,286,14771,13,5991,34979,318,1695,832,6645,5188,25,5991,34979,290,3519,10425,13,198,198,4863,262,14001,0,198,198,32,1178,1528,2084,11,262,1910,550,257,4858,7903,13,383,7903,1625,287]"
137,"[84,39,16,89,42,69,85,39,14,36,5162,43,66,22,86,12805,82,41,71,57,84,80,10008,89,38,48,56,3546,35,70,74,2238,57,10,12889,48,39,76,16,70,855,1600,198,220,220,220,220,220,220,220]"
365,"[87,324,69,1415,2999,69,11,657,26152,3270,66,20,65,17,68,11,657,87,24,64,16,65,23,64,2231,11,198,197,197,197,15,87,3023,68,20,21101,2075,11,657,87,16344,21,68,21,69,1558,11,657,87,24]"
410,"[15800,13,3954,39395,389,994,284,1037,345,290,389,10607,284,3285,20349,1037,13,775,481,407,1265,345,329,2614,1321,11,355,356,1975,326,2506,318,9080,284,511,6782,13,198,198,2953,968,14697,30878,356,389,5364,284,4955,6275,6491]"
911,"[262,33734,9355,416,262,33734,1664,13,632,338,1695,355,198,64,1479,11,4838,12,10459,3788,13,628,4091,1279,4023,1378,2503,13,39568,13,952,15913,329,517,3307,13,628,921,743,779,1195,43,7934,351,262,33734,604,13,23,13]"
733,"[220,220,220,220,220,5187,907,389,635,3706,355,763,12,66,977,741,13,220,201,198,220,220,220,220,220,21023,329,43402,12,4677,695,1187,25,220,3271,370,13,12652,290,220,19627,311,13,311,1984,521,13,220,21023,220]"
343,"[2263,10870,306,35640,5010,20787,262,2644,1336,1621,198,198,7676,13,513,11,1853,1587,245,8990,286,2904,11266,393,25107,4172,389,734,284,1440,1661,517,1884,284,5076,5010,621,1751,287,4172,810,262,1641,468,763,12,411,1384,2644,1336]"
286,"[26872,5320,5,77,24145,26,3556,7146,29,198,27,12048,2099,2625,5239,14,37495,22039,28112,198,3,19,65,35,13,48267,796,10148,26,198,361,7,17497,13,24886,34841,8,1391,198,220,220,220,29568,4458,28341,5657,764,48267,27691,27379]"
271,"[3199,287,8069,355,3230,5423,1767,15602,4522,32,357,24274,8997,4897,7913,278,13219,15,27824,1821,13,198,198,464,32429,5794,373,8197,287,12122,355,262,3230,3210,329,1492,3146,13,383,32429,318,257,1596,12,5039,1271,11,326,318,11]"
878,"[198,1481,1371,6251,383,13452,0,775,481,407,21923,5859,11,15679,11,198,85,377,4563,3303,11,1534,19689,393,597,584,5859,2695,13,19502,198,27238,307,5981,290,4465,13,775,466,407,1249,597,5068,198,11227,602,11,5068,2695,11]"
24,"[220,220,220,220,290,262,31312,25,2488,69,3,59,31944,31478,47172,3467,695,23330,3262,11709,31478,47172,1391,3467,11018,19881,90,86,92,61,75,92,1782,3467,277,62,59,5239,28202,90,3262,92,7,3467,11018,19881,90,86,19629,3467]"
609,"[59,77,26224,532,18960,34373,1264,1270,31980,13,354,696,21080,13,9479,43054,34373,1264,1270,31980,13,354,696,21080,31,2777,23156,31364,13,785,43054,1875,1220,13,6893,8107,14,37348,1095,14,9060,12,10951,59,77,30328,720,8348,1875,1220]"
139,"[2458,290,3048,326,389,1541,16560,287,262,2191,290,883,17835,326,743,307,5150,287,262,2003,13,198,198,464,1708,1351,3607,6096,286,703,262,5150,2458,290,3048,743,307,9177,25,198,198,464,1708,6096,19418,262,6982,286,2458,290]"
220,"[653,62,38707,62,70,489,85,18,12,43085,62,85,18,13,6494,198,1635,198,1635,770,47232,12,198,9466,198,26495,401,13,76,5406,282,6607,13,11321,13,33327,13,8899,13,85,17,26,198,198,35343,198,1635,15622,416,331]"
862,"[12331,7203,5661,5818,470,587,4238,1417,532,2208,3419,5818,470,587,1444,15341,1782,1441,869,11405,22759,7,13345,4554,1659,15553,8614,869,24844,15553,13,38124,18125,1782,198,198,8818,4808,259,372,896,47971,7,7266,4871,11,2208,4871,25516,11]"
364,"[69,5237,64,11,657,87,20,65,21,68,1238,891,11,657,87,22,1314,10210,22,1314,11,657,87,20375,22,68,18,64,16,64,11,198,197,197,197,15,87,18,67,1899,2425,5332,11,657,87,15,67,27192,2153,72]"
612,"[13,198,220,220,220,705,2514,7139,2003,12779,329,428,1398,28849,21746,796,968,14161,3152,11395,3419,198,220,220,220,9182,5016,13864,628,220,220,220,220,220,220,220,15348,2080,37103,616,21746,1081,2011,13,33236,13,21746,3152,11395,198]"
795,"[2149,37232,33079,48933,13,220,4091,262,22961,22139,198,1635,220,329,31842,13,198,1635,198,1635,220,921,815,423,2722,257,4866,286,262,22961,220,13789,1863,351,220,770,198,1635,220,5301,26,611,407,11,3551,220,284,262,3232,10442]"
962,"[15156,907,1659,11041,13,785,14,38707,286,779,16777,7820,25,2638,1378,2503,13,15156,907,5189,11041,13,785,14,13776,1590,7820,2,48948,9525,198,198,464,598,481,6338,2245,2712,6597,290,2245,22023,2647,618,340,318,21696,13,2102,11]"
419,"[2791,1314,1495,69,2791,2548,64,24,69,22,65,25600,65,21,66,6469,69,3720,65,24,67,21,67,17,67,2791,5332,2791,9945,2598,69,4051,535,69,220,1220,14629,14,12001,14,8800,14,43073,17,14,10414,13,67,14,10121]"
411,"[674,7638,393,20420,13,198,1135,481,4370,7475,379,674,14130,284,17216,284,777,9949,13,198,198,1532,345,765,284,3551,257,3850,11145,320,521,2573,11,345,460,466,340,994,13,198,198,44,9462,282,4287,389,407,3142,284,779]"
453,"[13,4666,289,16,25,36,57,47,1350,35,83,4851,361,55,17,57,41,22,65,87,49,5944,18,49,81,40,89,4449,54,18,83,53,56,20,45,74,48,16,51,36077,57,22,54,48,88,32,28,198,12567,13]"
290,"[1532,345,389,407,20707,351,257,2822,11,1441,340,284,514,1626,3126,1528,13,775,1183,772,1577,345,257,1336,17660,3877,0,198,198,35561,389,2562,11,2391,2800,514,329,257,5860,1271,290,3758,534,2378,416,1281,393,8030,48934,532]"
418,"[2996,1878,24,2231,34808,1314,1878,2075,64,1433,32220,64,23237,2791,3134,67,19,67,2791,1959,1983,6814,19,7252,2079,3388,3388,2548,2816,5332,2414,9945,23,64,287,1220,14629,14,12001,14,8800,14,220,198,2,3300,11,678,8621,12131]"
585,"[366,464,1994,284,11226,22300,338,1339,2644,611,340,338,6497,510,287,262,1578,1829,11,340,468,257,845,922,2863,286,852,18307,284,584,661,287,262,1578,1829,553,8129,2644,1336,1621,198,198,7676,13,513,11,1853,851,554,262]"
